,SP,Hectar,D2021,D2023,D2025,D2027,D2029,D2031,D2033,D2035,D2037,D2039,D2041,D2043,D2045,D2047,D2049,D2051,D2053,D2055,SP_Name
14,8,0,15.632516210244141,18.9862362929695,22.205742049553116,24.97555740908127,26.884387244932196,27.905969885115844,28.39279092738853,28.620589064116007,28.722431010021907,28.766626751763127,28.78600961014651,28.794482677138475,28.79814819442251,28.799741509128236,28.800435469035047,28.800736425026866,28.800867076469817,28.800923893740418,ALANEB
15,8,0,19.985193447220713,23.566337996147695,25.951873153731906,27.384899944027666,28.15649442558246,28.514100196689967,28.67363063399653,28.74551362315913,28.776907661815173,28.79046849122445,28.79640517017165,28.798989445896105,28.80010731700025,28.800593677115234,28.800805275347503,28.80089702377855,28.800936877551106,28.80095420422812,ALANEB
16,8,0,20.967518375959344,24.41076721440028,26.476303565935886,27.66237820415693,28.291689729524407,28.5756799657197,28.7008741517268,28.757504010508832,28.782139977312482,28.792740905458512,28.79739391161233,28.79941931345151,28.800293899389207,28.800674734590604,28.800840497488185,28.800912318077977,28.800943520197563,28.800957090015462,ALANEB
17,8,1,20.738295618311625,24.242140255957953,26.42915402362272,27.69913426426684,28.370632080559936,28.66982454147475,28.799864529602107,28.857561206593306,28.88204479528416,28.89236758169524,28.896809464070788,28.89869657961963,28.899493699490876,28.899833840487638,28.899978524831774,28.900039817438678,28.900065893728446,28.90007698482012,ALANEB
18,8,1,19.075172703542272,22.689481853545633,25.367448099474203,27.127951178191047,28.095345858590782,28.543766981356434,28.744872579439544,28.834036391845455,28.871951769496373,28.888066507308437,28.894985451641105,28.89792014427472,28.899163452719588,28.899693690363986,28.899918953302578,28.90001449030345,28.90005513768812,28.900072414521826,ALANEB
19,8,1,21.90149213892901,25.172688621342047,26.965703878923605,27.97711052024835,28.503281135471454,28.72785154530126,28.824971354409907,28.86842471832585,28.886653955516824,28.894324271585493,28.89764514498327,28.899051304569305,28.89964417279641,28.899897899032613,28.900005742006723,28.900051370573205,28.900070806043836,28.900079072480054,ALANEB
20,8,1,16.26304643117452,19.63745233482225,22.796450522493252,25.47130293988255,27.233270770957706,28.13552105206964,28.559364556995757,28.753731619093053,28.837651769112174,28.873336881176105,28.888719522618203,28.89526386371161,28.89803175452792,28.899212566680113,28.899714832104976,28.899927691030204,28.900018238374482,28.900056746866664,ALANEB
21,8,1,18.817821737435025,22.434199766200646,25.18202571762624,27.02146802180458,28.042698808296166,28.519508207800307,28.7341491595796,28.829428919259335,28.869980755338712,28.887224483242388,28.894627798680116,28.897768174412736,28.899098786034052,28.899666222813746,28.899907286785332,28.900009530417183,28.900053030323935,28.900071519321415,ALANEB
22,9,1,22.806492656739167,25.829099579912736,27.32415968360508,28.161740498862564,28.592224152486867,28.76919484591842,28.845824228641142,28.88031161830269,28.894595840278264,28.900601298194264,28.903211861469238,28.90431144214971,28.904774106095733,28.904972392041,28.905056457195837,28.905091952439374,28.905107070600426,28.905113490657236,ALANRI
23,9,0,28.29107740073064,28.6182849738637,28.68919456104808,28.75897356807109,28.78849516309765,28.79750104196978,28.802427516137577,28.804726314450583,28.805579107034465,28.80596687084706,28.806146002932387,28.80621924525716,28.806250945108825,28.806265182716604,28.80627125080981,28.806273858274118,28.80627500674613,28.806275503442514,ALANRI
24,9,0,24.998285312237932,27.1427269920188,27.93980762948163,28.402451622809746,28.641004897760475,28.732543189283692,28.773157168478704,28.7922901716583,28.800216946765048,28.803601644502265,28.805125135857246,28.805779096671486,28.806058783497626,28.80618182260168,28.80623521434788,28.8062581945787,28.806268205677746,28.806272557665494,ALANRI
25,9,0,16.37270063520978,19.841048499556187,23.01383658405429,25.5738566031681,27.228096658725057,28.077270529652424,28.476570197980415,28.661537954997577,28.743350276685184,28.778799716014067,28.794338129822407,28.801105989439623,28.804030218563152,28.80530093898608,28.805853324371082,28.806092538699094,28.806196309294844,28.806241373823518,ALANRI
26,9,0,18.42451178386241,22.057765831491732,24.858569929786526,26.77421514711711,27.860704970920764,28.378576529702887,28.615703272824994,28.723297267856502,28.770217092013286,28.790550210716084,28.799455484756688,28.803320760256575,28.80499198818451,28.805718822257404,28.806034413653876,28.806171087628933,28.806230409904757,28.806256162632593,ALANRI
27,9,1,27.25250222312445,28.240401038737147,28.516170198403067,28.749995881146873,28.845896100077926,28.87672093398363,28.893127910320338,28.900339305293876,28.90300091437862,28.904210118443274,28.90474451317149,28.904957587668417,28.905049362962572,28.90508938517136,28.90510595070878,28.9051129772405,28.905116003421217,28.905117276502576,ALANRI
28,9,1,29.390635457322364,29.01767283265919,29.241349936660704,29.002190076113685,28.92279162378308,28.938067881210824,28.920410430090634,28.90829477940458,28.908204583539877,28.907170977964256,28.90560409613159,28.905391471434353,28.905363240452235,28.9051962787641,28.90514363421245,28.90514449199911,28.90512986171066,28.905121157291063,ALANRI
29,9,1,29.136839357078482,28.976286146057934,29.053758822094075,28.950329263303384,28.91454739953798,28.919980817244397,28.91211858588403,28.906637422545735,28.90651979268651,28.906051016709142,28.905347794263918,28.905243915218904,28.905229122671216,28.905154488785644,28.9051301234561,28.90513010533886,28.905123567082175,28.90511958031412,ALANRI
30,9,1,5.195633959506139,9.011570551532273,12.073865263963917,14.390194501869185,16.86207717153819,19.917358021145716,23.14368684281976,25.766310166760288,27.384370621041974,28.2092365136862,28.598792132716756,28.77370930599905,28.848957963506273,28.881171286455377,28.89495992880229,28.900806123120233,28.903286017872517,28.90434101711282,ALANRI
31,10,1,25.755270950003037,27.57116565808146,28.194956516529476,28.597359744277426,28.78730344817048,28.8547047001996,28.88614205206339,28.90039805107633,28.905951622809148,28.908344867811618,28.909401157774074,28.90983420140836,28.910017247294615,28.91009647212629,28.910129675505054,28.910143675150856,28.91014966593888,28.910152197612828,ALPHEL
32,10,0,17.40714378726512,20.988349061781193,23.991637194471902,26.24071327627584,27.592710759455365,28.254862918603024,28.562079866011395,28.702830018461622,28.76436650863261,28.79100531271269,28.802675147283207,28.807737663505144,28.809922765004284,28.810872081382932,28.81128388347452,28.811461966839307,28.811539164668954,28.81157264024189,ALPHEL
33,10,0,19.43088777545567,23.055752998128273,25.61727062916206,27.209465635550647,28.076981927561064,28.483766853399956,28.66637337480674,28.74843880684373,28.784233478441585,28.799691254303404,28.806436991773698,28.809365107123277,28.810629649007904,28.811178383262,28.81141644300114,28.811519442124293,28.811564074814186,28.81158342740747,ALPHEL
34,10,0,16.540656327382194,20.030927328829712,23.16199406084322,25.681487155707767,27.29346957502314,28.111817968057267,28.49569704905987,28.673301620769855,28.75154632505382,28.785402026121137,28.8002355922444,28.80668362362019,28.80946566542288,28.81067364589231,28.811198008193692,28.811424768805544,28.811523033628596,28.811565653204113,ALPHEL
35,10,1,6.564685611313944,10.391619793798746,13.166248302846805,15.447702502076428,18.15706603647031,21.375610216157007,24.42785966395096,26.612236736358344,27.83085259850804,28.425558240448584,28.700144230679978,28.82047003421842,28.87188245674048,28.89390089294808,28.90327015713737,28.907233107612498,28.908915491945898,28.909629449606754,ALPHEL
36,10,1,6.342986832723149,10.202877049634967,13.028755770134058,15.307862821511433,17.981245610824896,21.184413336535243,24.269129735919115,26.513632496515765,27.780672498740266,28.401854784625943,28.68950812398597,28.815907003502947,28.86993110579535,28.893066341519052,28.902916964417486,28.907083474442693,28.90885190024437,28.909602517959364,ALPHEL
37,11,0,6.768057309622723,10.682106901014826,13.690271959174567,16.2323096333496,19.12504530387913,22.347096958131367,25.156300157797556,26.99422638855099,27.964014379116577,28.43168264340088,28.647866106003377,28.743334200654886,28.784900674844213,28.80305934119194,28.810932858311308,28.81433413289232,28.815808695942124,28.81644729309983,ALPHMA
38,11,1,15.446012430913207,18.653060524017135,21.84187683252165,24.74756367813994,26.82111996171516,27.94383438884595,28.479460986280326,28.727256769163205,28.835296555407865,28.88108801086407,28.90073029658039,28.909082568725285,28.912601423303993,28.914094841066692,28.91472827459879,28.914995760431264,28.915109029762572,28.91515702897639,ALPHMA
39,11,1,25.419270349729455,27.412792331308758,28.127861889895186,28.565001799396434,28.776696553331167,28.853495820244188,28.88839901749975,28.904265376743965,28.910515308630824,28.913180910860316,28.914353942056053,28.914837188667903,28.91504065167104,28.915128423270232,28.915165260379244,28.915180765162923,28.91518738278101,28.915190178603403,ALPHMA
40,11,1,18.38948145928849,21.98732055320027,24.843206455178894,26.833006730067066,27.9590688021762,28.489800296884123,28.73002940433772,28.83658819636565,28.881801187539686,28.900981594265627,28.909185736312214,28.912651274349116,28.91411469826482,28.914736373007884,28.914999395893215,28.915110546392093,28.915157655427848,28.915177598447123,ALPHMA
41,12,1,27.08112565704872,28.183694401820954,28.50229623994827,28.750272197103552,28.855128429636956,28.889674105778234,28.907299114610037,28.915061054343475,28.917967898098524,28.919264627673826,28.919833787822746,28.920062124319834,28.920159698760415,28.920201922324743,28.920219411794168,28.92022679867008,28.920229959407486,28.920231286278216,ANI1LA
42,12,0,29.49362649611222,29.04113008142004,29.318278058163013,28.967453892636453,28.859834613166516,28.875677610566218,28.846541639405856,28.828762279601698,28.828072485125098,28.825761497732103,28.823305574731084,28.822916232462436,28.8227387696708,28.822445531747682,28.822356651372754,28.822338882921848,28.82230735752889,28.822292238981778,ANI1LA
43,12,0,29.501219450152337,29.04257801051343,29.333118953726462,28.970439201259225,28.860436251619273,28.87721984876971,28.847129465285473,28.828905889793845,28.828238447177725,28.825851402218643,28.82332811889227,28.82293376059797,28.822751032436305,28.82244929809985,28.822358580286625,28.822340422314625,28.822307957652,28.82229247364152,ANI1LA
44,12,1,27.998742948934087,28.577012282235653,28.71730799882377,28.84053191233418,28.890337714775256,28.90585429187766,28.914193080799183,28.9178427692063,28.919175215673558,28.91978082441054,28.920047369697834,28.92015302759797,28.92019843836391,28.92021815496614,28.92022627900709,28.920229714777474,28.920231188144914,28.920231805372133,ANI1LA
45,12,1,28.971749447093245,28.89706303017254,28.921833285873088,28.927756831702936,28.920481575673616,28.920257076463642,28.921070767701806,28.920396474986127,28.920253507152925,28.920317870833873,28.92026361391702,28.920237909652197,28.920240434423242,28.920236804830445,28.920233237755184,28.920232991007417,28.920232827655568,28.920232412758935,ANI1LA
46,12,1,18.740593018835355,22.330103944109688,25.081477420012988,26.981396314097076,28.038316008711128,28.52867898558766,28.750295490615883,28.848334098327783,28.889711993885935,28.907259316989446,28.914759920497442,28.917919700309007,28.919252692120914,28.919818507547465,28.920057454410603,28.920158302084157,28.920201000563992,28.92021904918669,ANI1LA
47,12,1,3.604573069088893,7.612180234645351,11.117943609242843,13.610411166241944,15.904928457385807,18.746902700537508,21.99895633351157,24.927152093068155,26.918666677165334,27.991464788265823,28.507176445703585,28.74248595259426,28.84455711979696,28.888040139294425,28.90660950589844,28.914476075911253,28.91779589753263,28.9192022093492,ANI1LA
48,12,1,28.926108708312285,28.92313882182376,28.927046019954194,28.921832380090006,28.920569557615686,28.920935967167,28.920508163997233,28.920289036678973,28.920299862571305,28.92027111533193,28.920241027092707,28.920238341693832,28.9202370652381,28.92023363405613,28.920232804495722,28.920232790310276,28.920232466318833,28.920232313771642,ANI1LA
49,13,1,20.549828640432313,24.067257996976153,26.325179156806055,27.664967482101535,28.370305711065683,28.684414578776664,28.82125610400512,28.881415156706574,28.906756847323177,28.91741025249755,28.921958801681086,28.923876402237408,28.924682536811115,28.925024194766184,28.925168461234893,28.92522922787545,28.925254914625274,28.925265763983038,ANI2CO
50,14,0,26.465188720037748,27.88305843058115,28.319593100110094,28.604775668039938,28.743019114292025,28.79206750566362,28.814842924445387,28.82549506018693,28.829747386651324,28.831581402001174,28.832407045008182,28.83275466377963,28.832902964956087,28.832968104716915,28.832996052719682,28.833008008883223,28.833013197817728,28.833015435466262,ANTICO
51,15,1,17.696951040979794,21.252486207927028,24.28486158171055,26.49859552359369,27.800343235412868,28.42924691445978,28.71524076725856,28.84211377641448,28.895949845498855,28.918675835903965,28.92833973191527,28.932405359507893,28.93411332274846,28.93483460514952,28.935138259638457,28.93526592730734,28.93531973429892,28.93534239356841,APORAU
52,15,0,17.74228444200917,21.3446974378234,24.31810328057896,26.4642393185601,27.723438296627023,28.334061854153074,28.614522531263766,28.741445317196856,28.796564977715256,28.820294978034543,28.83060619911273,28.835049429922982,28.836956633803712,28.837779519119838,28.838134067355647,28.8382864755587,28.838352116048224,28.838380390711393,APORAU
53,15,0,21.207569882229535,24.618240703717447,26.632387602497467,27.76770743579245,28.36408413343537,28.630727131713858,28.747012259523075,28.799064452542478,28.82151201709218,28.831090220509424,28.835253834062524,28.837049729363134,28.837818807346377,28.838150660844462,28.83829377536703,28.838355253694814,28.838381726942746,28.838393135372538,APORAU
54,15,1,15.671704682634944,18.908109759651307,22.116747603853717,24.972165507166057,26.96435309144593,28.02802155008088,28.531594481265376,28.7623846105303,28.862194372436672,28.904308510203233,28.922267660029313,28.929855622857062,28.933037707970076,28.93438113383024,28.93494761424636,28.935185631662545,28.93528590372397,28.935328158104006,APORAU
55,16,1,20.61794626965124,24.145493427257918,26.40174043171343,27.71096413894822,28.40039326303542,28.707748711141175,28.840295313256526,28.898309308971285,28.922721127715295,28.93292509707366,28.93726055109405,28.93908332054558,28.93984629422156,28.940168172162934,28.940303601368495,28.94036042001586,28.94038433426815,28.940394395527786,APORBR
56,16,0,18.329155648559592,21.963189900795598,24.828455222285832,26.77878828072954,27.884768391550562,28.41361081211601,28.653900986085716,28.76172357485526,28.80844635275748,28.828530580685346,28.837232814363546,28.840977756028874,28.842583777587468,28.843275504987414,28.843573120365843,28.84370091604716,28.843755877484337,28.843779518610447,APORBR
57,16,0,17.550822490380984,21.137024503784957,24.14012733342728,26.355409507352398,27.671816555819056,28.312902965461547,28.608035196404753,28.741794767983166,28.799834378958888,28.824790411899684,28.835625168118785,28.84028785752693,28.842286387944156,28.84314762696394,28.843518210970135,28.843677292328145,28.843745717721397,28.84377515306157,APORBR
58,16,0,19.18975533941854,22.819890572801878,25.458131043237646,27.14400411398042,28.066378759244284,28.497944920720563,28.691669569495872,28.778159053743458,28.815550170015978,28.831601676865724,28.83855392898331,28.841545447546164,28.84282812919854,28.843380572928275,28.843618269466706,28.84372033236406,28.843764226250133,28.843783107160558,APORBR
59,16,0,15.718334846840326,19.064819582879558,22.292278697435968,25.06238374369827,26.96083940770586,27.971539545834414,28.450097833584483,28.671597353253915,28.769540307446633,28.81166827724711,28.82995015563494,28.837853095713417,28.841239403112464,28.842696611226526,28.84332446148778,28.84359403227017,28.843709895220677,28.843759754258006,APORBR
60,16,0,17.023883856320268,20.56237750310783,23.667414322391004,26.045523004988862,27.507828036684447,28.235524327345754,28.572654675064094,28.72619136581344,28.79310758564874,28.821878285787285,28.834367670627003,28.83974829468532,28.842054293714963,28.84304768915648,28.84347528003882,28.843658839807176,28.843737779498692,28.84377174088218,APORBR
61,17,1,19.520967711249828,23.112469843288967,25.691599506778317,27.340034297597683,28.2273521527666,28.63195182513708,28.810737955557308,28.888813533841358,28.921606541588247,28.935387786672695,28.94122727337701,28.94367445327746,28.94469982449471,28.945131709614007,28.945312974044867,28.945388983668394,28.945420934911475,28.945434351861074,APORCO
62,18,0,19.154703545016567,22.77981445071226,25.421899528234903,27.132498850095175,28.068909937984397,28.505315657735988,28.70132897439187,28.78869768457839,28.826314331543283,28.842429648821017,28.8493942841396,28.852381187184577,28.853658570300837,28.854207397201954,28.854442845698195,28.854543668676953,28.854586917917025,28.854605469887165,APORNI
63,18,1,20.5044847255999,24.016944421412664,26.299782504829547,27.67147847073937,28.389480622871947,28.707907871680526,28.846537401144836,28.90695491288868,28.932209791626725,28.94278174107505,28.947260732522924,28.94913458098446,28.94991796997527,28.950247653692593,28.950385842085126,28.95044368819186,28.950467974892064,28.950478160128178,APORNI
64,19,0,28.68547839002448,28.795205456598232,28.819111973327203,28.844526565699926,28.854191945843468,28.857150122970463,28.858819494049854,28.859554626295633,28.85982537248144,28.859949780691025,28.860005334442636,28.86002775200067,28.860037452660794,28.860041715577033,28.860043504940574,28.860044268950876,28.86004460009132,28.86004474113416,APORPE
65,20,0,17.02666729072421,20.55831728136445,23.642174381104894,26.042594267527022,27.52327355704255,28.256234664759578,28.595092233670737,28.748899049531346,28.81548967864611,28.843975655595244,28.856281429020473,28.86155101780946,28.863797261592552,28.86475989750934,28.865171891418388,28.865347790138316,28.86542303262798,28.865455223826707,APORPR
66,21,0,6.615416570294595,10.314292746338662,13.193612768659882,15.64099005656363,18.444321112136976,21.668341113813277,24.64870529620813,26.728916853633688,27.868765498976554,28.420360813641366,28.674618075527622,28.78654970784045,28.834687240505463,28.85541824472917,28.8643052129178,28.86809469170635,28.869714262740235,28.870406588728404,ARCHBU
67,21,0,23.649167654634944,26.40476877881503,27.645602546263426,28.292229475976747,28.627615656760216,28.766066044697336,28.824850157633676,28.851438400699962,28.862644967408126,28.86735263757073,28.86940103322988,28.870275089830024,28.87064494053214,28.87080374317424,28.870871667466183,28.87090055769101,28.870912908497743,28.870918189187933,ARCHBU
68,21,0,27.51565543064422,28.324713375522744,28.550438519088704,28.742775892389357,28.821348641005592,28.847387379336496,28.86087947444718,28.86685106328877,28.869130048509927,28.87014850542595,28.87059891221186,28.870783231869357,28.870862341959352,28.870896792721375,28.870911304068844,28.870917482561588,28.870920143861245,28.87092127636295,ARCHBU
69,21,0,21.515870024878772,24.872139182410905,26.803798855296183,27.87795597107495,28.436018994527892,28.682162290948614,28.78857212849335,28.835791874931804,28.855958085462063,28.864497765787977,28.868179606506317,28.86975358069094,28.870422401321502,28.870708672681083,28.870831070405913,28.870883228898645,28.870905508512973,28.870915029260217,ARCHBU
70,21,0,17.230935054747206,20.788689468699268,23.887381975812854,26.206851437180863,27.609185405862313,28.301281885085647,28.619254480542597,28.76252906342637,28.824515226148083,28.851005114821398,28.862413103883895,28.86729241754231,28.869370585229372,28.870259473257622,28.87063934545604,28.870801350954142,28.870870543694604,28.870900102414176,ARCHBU
71,21,0,23.732733927986132,26.456589528505145,27.670997998167564,28.304872832296617,28.6333815186694,28.76850379994659,28.825912313794912,28.851899091041844,28.862839713089826,28.867435899507147,28.869436808308762,28.870290312522634,28.870651433243843,28.870806522504623,28.870872853245558,28.870901063546075,28.870913124684616,28.870918281491456,ARCHBU
72,21,1,28.517949458553403,28.81957838927471,28.884717746679048,28.93221899151832,28.953355019938815,28.95998956682027,28.96322097566627,28.96466244965145,28.965197262374495,28.965429271001813,28.965530274154634,28.96557055895269,28.965587477556994,28.96559469585182,28.96559766080778,28.965598896919623,28.965599418201815,28.965599634714337,ARCHBU
73,21,1,25.387387075885094,27.43523828271979,28.188457045218264,28.620763536672104,28.829573753632,28.9064267712596,28.94029470642336,28.95534067274946,28.961280258158343,28.963773910748888,28.964846141811147,28.96528488114848,28.965467515186777,28.965544780264423,28.965576837197123,28.9655901805532,28.965595782447235,28.965598117661354,ARCHBU
74,21,1,22.959319349080843,25.89284719292249,27.371399755697862,28.239213661082744,28.663466173706905,28.834877535238338,28.910025643828007,28.942727848031122,28.955992995795835,28.961559839740435,28.96392367984015,28.964899509135748,28.965306413019935,28.96547757132078,28.96554877525296,28.965578457086423,28.965590888752086,28.965596074502432,ARCHBU
75,22,1,18.327642460727446,21.90585389206157,24.804395305942524,26.844381158107662,28.00000149476495,28.54357848224432,28.787438763125397,28.8939306088927,28.93851510040111,28.957178770714076,28.96502977977899,28.96829697023844,28.96965760995331,28.970226521019534,28.970463574419004,28.970562324154876,28.970603539812732,28.970620723328054,ARCHCL
76,23,0,24.796917214661136,27.05748366442477,27.95320732747873,28.457831271554813,28.708584151448665,28.806097218728354,28.848737261512685,28.8680200269289,28.875945492559378,28.87929643014444,28.880758651096855,28.881375570038205,28.88163630454081,28.88174832204789,28.881795961996424,28.88181616317686,28.88182478858177,28.881828462927718,ARCHDI
77,24,0,20.38192250162201,23.932472702019705,26.246641234559057,27.601387531261473,28.3144916133697,28.63794396417282,28.77911700758782,28.84119094640039,28.867707232502408,28.878935346543315,28.8837409340578,28.885786730303963,28.886653935993575,28.887023171086813,28.887180295967262,28.887247017542634,28.88727539012653,28.88728745878448,ARCHDU
78,25,0,21.28516747194613,24.692609638549555,26.7133598874064,27.84759320315311,28.43503645895772,28.694844868038896,28.807002890926704,28.856359895246168,28.877337007728766,28.886185784553373,28.889974187223004,28.891583952021797,28.892264691953073,28.892554289865657,28.89267735558503,28.892729518009862,28.89275167069472,28.892761080781217,ARDICO
79,25,1,3.397022698791627,7.02237920062413,10.295214517546757,12.655380188364592,14.742620190720572,17.3130325171685,20.45130919928411,23.637193988310475,26.13983388172819,27.637262710761398,28.382771901422185,28.72674581551908,28.877070704492663,28.940290180053953,28.966785494693717,28.97785690993741,28.982448735642183,28.9843560443141,ARDICO
80,26,1,21.49732933256965,24.846646834924844,26.829452207752695,27.97543741906243,28.557162066262276,28.80584954278743,28.912533342813866,28.958454857484234,28.977325838075668,28.985143601191435,28.988419807510198,28.98977250037977,28.99033199276035,28.990564840286407,28.99066125945295,28.99070117628033,28.99071774722962,28.990724615320296,ARDIPA
81,27,0,20.672439869008194,24.177879985524722,26.39975396923645,27.69541003506025,28.370500260652218,28.672571322631597,28.803920970498275,28.861437139222048,28.8858331647422,28.896122870287833,28.900510084394707,28.90236789925163,28.903152029471887,28.903484531924573,28.90362535749337,28.903684892801813,28.9037101016395,28.903720776078703,ARTOIS
82,27,0,29.524868004208965,29.07737167845481,29.391900284501848,29.0406333801958,28.937177223662903,28.953952652291537,28.92607295119877,28.909515597855226,28.908925840550154,28.90682830320199,28.90461360634738,28.904268918923982,28.904119130063176,28.903865493660334,28.90378868926834,28.903774559930945,28.903748632044135,28.903736031198854,ARTOIS
83,27,0,22.307947672546643,25.482611074391446,27.170789046324042,28.085341443546792,28.55271955275678,28.752938524098496,28.83849936193372,28.87621723683086,28.892110658758522,28.898781324345123,28.90163656910678,28.902844914826495,28.90335388327371,28.903569982504912,28.903661530991226,28.903700202030112,28.903716581555667,28.903723518970793,ARTOIS
84,27,0,29.43704823326631,29.06671805264854,29.210171180823835,29.004246814633895,28.92990655935882,28.93559979371336,28.919164759302355,28.907837422342915,28.907028196862772,28.90580803917578,28.904360638603514,28.904077441734035,28.903985391121456,28.90382468456833,28.903768547416803,28.90375849122239,28.903742363023923,28.90373367231954,ARTOIS
85,27,0,22.064351025141224,25.295703232516445,27.06144057201237,28.032342848981187,28.528506223574745,28.74221746175565,28.833910817473583,28.874267825837013,28.891280279198817,28.8984296200632,28.901487857383177,28.902781886963925,28.90332719910542,28.903558695000893,28.903656751951754,28.90369817885773,28.903715725422934,28.903723156582775,ARTOIS
86,27,0,21.88716058319565,25.16738942994751,26.994500955665504,27.997623160905707,28.51206735245991,28.735238543857363,28.830900196353593,28.872964376539915,28.89073255311896,28.89819803750308,28.901389143637118,28.902740197170413,28.90330958623275,28.903551222320758,28.903653589923007,28.903696841844,28.903715159099317,28.90372291684869,ARTOIS
87,28,0,16.848853911116834,20.357174606697033,23.521539582191657,25.985300062561386,27.517338714046996,28.28267232528117,28.634164660480707,28.791722997133146,28.859397719275442,28.888051524831432,28.90026462825309,28.905436306707283,28.907617284302916,28.908540486316664,28.908930967357907,28.909095830587304,28.9091655243973,28.90919499096441,ARTOKE
88,28,0,17.896214709720137,21.507587256141477,24.497605788913102,26.62024129082938,27.84806520748893,28.43764699132985,28.7039836489604,28.82188923012245,28.87220744942144,28.893507623509088,28.902576435711108,28.906411946260988,28.908030100458355,28.908715090343648,28.909004706049224,28.909126998905165,28.909178701582857,28.909200558671873,ARTOKE
89,29,0,26.18780969454698,27.788069167697927,28.331227751130218,28.660239897987342,28.813898301276705,28.870254474607012,28.8955845392239,28.906860329181363,28.911370946261513,28.913285308886472,28.914113844173983,28.914457794384877,28.914602444584226,28.914664116675727,28.914690037917346,28.91470094409279,28.914705563258224,28.914707511399495,ARTOLO
90,29,0,29.25196055247005,29.02200353662487,29.06582494655018,28.971877549354954,28.930231167731158,28.930471679958085,28.923005264472337,28.91696048952855,28.91632967834678,28.91579019147236,28.915055715445618,28.91488213561112,28.914839021317647,28.914760630821508,28.914729241319368,28.914723801204495,28.91471615378866,28.914711561005134,ARTOLO
91,30,1,29.351940115827148,29.088101854283746,29.201211381097043,29.070228928137,29.022030315556915,29.028262088777833,29.019235030242807,29.012519405520315,29.012263134015114,29.011796030759466,29.01100503939185,29.010871087939677,29.010861428778213,29.010785095932196,29.010757409000647,29.010757607478954,29.01075166297393,29.010747579753374,ARTORI
92,30,0,2.9110116655476794,7.078635045944051,10.911806530892722,13.701262580141313,16.128073506527812,19.015672112048307,22.273141395029814,25.14474428597019,27.05128861024141,28.061559688778573,28.541297627641026,28.75783234409319,28.851336924567917,28.891040154271035,28.90790135294449,28.915021721560358,28.91801956333282,28.91928415387298,ARTORI
93,31,1,29.502858150332912,29.064378537242458,29.408481787233857,29.11638049779548,29.030226114209178,29.05142908499716,29.031146335910115,29.018685599839678,29.018845171781038,29.017717369364423,29.01617052435199,29.015986357730206,29.015958853284832,29.015802055171985,29.015755734385323,29.01575725219839,29.01574438582994,29.015737057846476,ARTOSC
94,31,0,24.99594853700727,27.192831138463326,28.057990991019466,28.53487991470076,28.767394561170907,28.857399934990937,28.89630738155745,28.913555502977065,28.920585399389864,28.923531101157906,28.924795435098964,28.925322870386832,28.925543657894593,28.925637203981424,28.92567650066235,28.9256929874101,28.92569993877255,28.925702863410745,ARTOSC
95,31,1,26.56190172013313,27.97967869122121,28.469174588652084,28.795431342678896,28.929845431428543,28.97770061717941,29.000180588173556,29.009516277397452,29.013115941463003,29.01465622204605,29.015296378844887,29.015553089919468,29.01565989986767,29.01570412206733,29.015722143145787,29.015729578806866,29.015732647817636,29.01573390621977,ARTOSC
96,32,0,15.963072779252645,19.33147229088509,22.561895167266158,25.311889036509125,27.1608643683225,28.12672924845173,28.57668890727831,28.779860755519408,28.867372519669026,28.904238027588494,28.91986115322527,28.926445949737243,28.929205774110777,28.930366439512447,28.930854492996975,28.931059298295363,28.9311453311523,28.931181484032532,ATUNPE
97,33,1,18.32968586245501,21.885374527831978,24.79754243699455,26.877346206566713,28.053037019139516,28.602557168999642,28.847059801060933,28.952064839628154,28.995333153124758,29.013188882085704,29.020567920293466,29.023588171659533,29.024826866319394,29.02533602730463,29.025544690949285,29.025630249866285,29.025665370079533,29.02567977196579,BACCKU
98,34,0,6.180749902198283,10.212900986166712,13.20335486428627,15.604883727187982,18.3669882620623,21.60614859455321,24.632795154171674,26.76205737579746,27.933342798780625,28.49616387881164,28.75129244874003,28.861664244574076,28.90830667099445,28.927991830714276,28.936263031151263,28.93972415860846,28.941174520635492,28.941782244534984,BACCPY
99,34,1,15.761749124756545,18.958214171967406,22.16446867717461,25.051493066487225,27.067503085020576,28.140916959887694,28.64434241460421,28.869409827691786,28.964166733613922,29.00323278302598,29.019414654713625,29.026054161022635,29.028768486250513,29.029882657828036,29.030339102020797,29.030525849426635,29.030602377143374,29.030633723869286,BACCPY
100,35,1,20.23061274442107,23.75702599025292,26.171289699767094,27.66552218216734,28.440721398086012,28.7828141576693,28.930154909681853,28.992462136128633,29.01790946744975,29.02834976938112,29.03264700241133,29.034399773916466,29.035116236632195,29.035409793009244,29.035529723843947,29.03557874596412,29.03559880534196,29.035607005633572,BACCRA
101,36,0,23.06895638405595,26.00655521093493,27.46896403532456,28.27275363579926,28.66869150957438,28.831958247645105,28.901663726318088,28.931868886155446,28.94431401764767,28.949492643106495,28.951678468933277,28.95258755498563,28.95296585909953,28.95312430731895,28.953190403337516,28.953217949768465,28.953229458216512,28.953234261750666,BACCRE
102,36,0,18.62325398603646,22.25769082353759,25.08702536306898,27.007045740319157,28.072246149214667,28.56836455353989,28.78848227945502,28.884145655474192,28.92431945162452,28.94112395681637,28.94818328731789,28.951128893869523,28.952356840649752,28.952870109590602,28.953084327058647,28.953173675573954,28.953210979697378,28.95322655013324,BACCRE
