TAG,Species,QUAD,Hectare,XCO,YCO,D15,Size Class15,Size Class by Inch15,Status15,Age15,Age Class15,Density15,AGB15,Carbon15,Basal Area15,Dom15,RFre15,RDom15,RDen15,IV15,Height15,LifeSpan15,D17,Size Class17,Size Class by Inch17,Status17,Age17,Age Class17,Density17,AGB17,Carbon17,Basal Area17,Dom17,RFre17,RDom17,RDen17,IV17,MAXDBH1517,GR1517,Height17,LifeSpan17,D19,Size Class19,Size Class by Inch19,Status19,Age19,Age Class19,Density19,AGB19,Carbon19,Basal Area19,Dom19,RFre19,RDom19,RDen19,IV19,MAXDBH1719,GR1719,Height19,LifeSpan19,D21,Size Class21,Size Class by Inch21,Status21,Age21,Age Class21,Density21,AGB21,Carbon21,Basal Area21,Dom21,RFre21,RDom21,RDen21,IV21,MAXDBH1921,GR1921,Height21,LifeSpan21
3074A,SHORP2,31,2,9.2,128.9,15.1,Understory,6-11,Alive,36,Intermediate,11.5,"3,271.25",0.15,0.13,0.07,"2,300.00",6.69,"1,150.00","3,456.69",20.2,0,16.2,Understory,6-11,Alive,38,Intermediate,11.5,"4,077.14",0.19,0.14,0.07,"2,300.00",7.18,"1,150.00","3,457.18",16.20,0.55,21.2,0,16.4,Understory,6-11,Alive,40,Intermediate,11.5,"4,237.64",0.2,0.15,0.07,"2,300.00",7.27,"1,150.00","3,457.27",16.40,0.1,21.3,0,18.6,Understory,6-11,Alive,42,Intermediate,11.5,"6,316.85",0.3,0.16,0.08,"2,300.00",8.24,"1,150.00","3,458.24",18.60,1.1,23.1,0
3074B,SHORP1,31,2,10.4,130.1,21.6,Understory,6-11,Alive,24,Intermediate,12,"10,669.31",0.5,0.19,0.1,"2,400.00",9.57,"1,200.00","3,609.57",25.3,0,21,Understory,6-11,Alive,26,Intermediate,12,"9,737.95",0.46,0.19,0.09,"2,400.00",9.31,"1,200.00","3,609.31",21.60,-0.3,24.9,0,0,Dead,0,Dead,0,Dead,12,0,0,0,0,"2,400.00",0,"1,200.00","3,600.00",21.00,-10.5,0,0,0,Dead,0,Dead,0,Dead,12,0,0,0,0,"2,400.00",0,"1,200.00","3,600.00",0.00,0,0,0
3074C,MANGQU,31,2,13.8,129.8,0,Dead,0,Dead,0,Dead,7,0,0,0,0,"1,400.00",0,700,"2,100.00",0,0,12,Understory,1-5,Alive,2,Young,7,981.57,0.05,0.11,0.05,"1,400.00",5.32,700,"2,105.32",12.00,6,17.2,0,12.5,Understory,1-5,Alive,4,Young,7,"1,111.46",0.05,0.11,0.06,"1,400.00",5.54,700,"2,105.54",12.50,0.25,17.7,0,12.8,Understory,1-5,Alive,6,Young,7,"1,195.01",0.06,0.11,0.06,"1,400.00",5.67,700,"2,105.67",12.80,0.15,18,0
3075,KOOMMA,31,2,4.2,130.2,0,Dead,0,Dead,0,Dead,4.5,0,0,0,0,900,0,450,"1,350.00",0,7,0,Dead,0,Dead,0,Dead,4.5,0,0,0,0,900,0,450,"1,350.00",0.00,0,0,7,0,Dead,0,Dead,0,Dead,4.5,0,0,0,0,900,0,450,"1,350.00",0.00,0,0,7,0,Dead,0,Dead,0,Dead,4.5,0,0,0,0,900,0,450,"1,350.00",0.00,0,0,7
3076,POL1JE,31,2,4.4,131.5,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0,0,Dead,0,Dead,0,Dead,3,0,0,0,0,600,0,300,900,0.00,0,0,0
3077,EUGEC1,31,2,5.7,131.1,14.9,Understory,6-11,Alive,48,Intermediate,8,"2,183.01",0.1,0.13,0.07,"1,600.00",6.6,800,"2,406.60",20,0,14.9,Understory,6-11,Alive,50,Intermediate,8,"2,183.01",0.1,0.13,0.07,"1,600.00",6.6,800,"2,406.60",14.90,0,20,0,14.1,Understory,6-11,Alive,52,Intermediate,8,"1,839.27",0.09,0.12,0.06,"1,600.00",6.25,800,"2,406.25",14.90,-0.4,19.3,0,15.4,Understory,6-11,Alive,54,Intermediate,8,"2,419.84",0.11,0.14,0.07,"1,600.00",6.82,800,"2,406.82",15.40,0.65,20.5,0
3077A,SHORP1,31,2,6.4,131.4,16.5,Understory,6-11,Alive,3,Young,12,"4,507.37",0.21,0.15,0.07,"2,400.00",7.31,"1,200.00","3,607.31",21.4,0,17.3,Understory,6-11,Alive,5,Young,12,"5,234.67",0.25,0.15,0.08,"2,400.00",7.67,"1,200.00","3,607.67",17.30,0.4,22.1,0,15.9,Understory,6-11,Alive,7,Young,12,"4,011.80",0.19,0.14,0.07,"2,400.00",7.05,"1,200.00","3,607.05",17.30,-0.7,20.9,0,18.6,Understory,6-11,Alive,9,Young,12,"6,591.50",0.31,0.16,0.08,"2,400.00",8.24,"1,200.00","3,608.24",18.60,1.35,23.1,0
3077B,CROTLA,31,2,8,131,0,Dead,0,Dead,0,Dead,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",0,5,16.3,Understory,6-11,Alive,2,Young,11,"3,976.10",0.19,0.14,0.07,"2,200.00",7.22,"1,100.00","3,307.22",16.30,8.15,21.2,5,16.8,Understory,6-11,Alive,4,Young,11,"4,373.39",0.21,0.15,0.07,"2,200.00",7.44,"1,100.00","3,307.44",16.80,0.25,21.7,5,16.9,Understory,6-11,Alive,6,Young,11,"4,456.14",0.21,0.15,0.07,"2,200.00",7.49,"1,100.00","3,307.49",16.90,0.05,21.7,5
3078,IXONIC,31,2,3.6,132.8,0,Dead,0,Dead,0,Dead,10.5,0,0,0,0,"2,100.00",0,"1,050.00","3,150.00",0,0,0,Dead,0,Dead,0,Dead,10.5,0,0,0,0,"2,100.00",0,"1,050.00","3,150.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,10.5,0,0,0,0,"2,100.00",0,"1,050.00","3,150.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,10.5,0,0,0,0,"2,100.00",0,"1,050.00","3,150.00",0.00,0,0,0
3079,NEOSKI,31,2,1.2,135,0,Dead,0,Dead,0,Dead,6.5,0,0,0,0,"1,300.00",0,650,"1,950.00",0,0,0,Dead,0,Dead,0,Dead,6.5,0,0,0,0,"1,300.00",0,650,"1,950.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,6.5,0,0,0,0,"1,300.00",0,650,"1,950.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,6.5,0,0,0,0,"1,300.00",0,650,"1,950.00",0.00,0,0,0
3079A,RYPAKU,31,2,1.4,137.3,12.8,Understory,1-5,Alive,3,Young,11,"1,877.87",0.09,0.11,0.06,"2,200.00",5.67,"1,100.00","3,305.67",18,0,11.8,Understory,1-5,Alive,5,Young,11,"1,465.78",0.07,0.1,0.05,"2,200.00",5.23,"1,100.00","3,305.23",12.80,-0.5,17,0,11.9,Understory,1-5,Alive,7,Young,11,"1,503.78",0.07,0.11,0.05,"2,200.00",5.27,"1,100.00","3,305.27",11.90,0.05,17.1,0,12.2,Understory,1-5,Alive,9,Young,11,"1,621.96",0.08,0.11,0.05,"2,200.00",5.41,"1,100.00","3,305.41",12.20,0.15,17.4,0
3079B,CASTME,31,2,3.3,138,14.2,Understory,6-11,Alive,3,Young,2.5,587.49,0.03,0.13,0.06,500,6.29,250,756.29,19.4,0,14.2,Understory,6-11,Alive,5,Young,2.5,587.49,0.03,0.13,0.06,500,6.29,250,756.29,14.20,0,19.4,0,14.2,Understory,6-11,Alive,7,Young,2.5,587.49,0.03,0.13,0.06,500,6.29,250,756.29,14.20,0,19.4,0,14.3,Understory,6-11,Alive,9,Young,2.5,600.4,0.03,0.13,0.06,500,6.34,250,756.34,14.30,0.05,19.5,0
3079C,SHORP1,31,2,0.4,138.2,11.3,Understory,1-5,Alive,3,Young,12,"1,402.84",0.07,0.1,0.05,"2,400.00",5.01,"1,200.00","3,605.01",16.5,0,11.3,Understory,1-5,Alive,5,Young,12,"1,402.84",0.07,0.1,0.05,"2,400.00",5.01,"1,200.00","3,605.01",11.30,0,16.5,0,11.6,Understory,1-5,Alive,7,Young,12,"1,518.37",0.07,0.1,0.05,"2,400.00",5.14,"1,200.00","3,605.14",11.60,0.15,16.8,0,12.4,Understory,1-5,Alive,9,Young,12,"1,859.25",0.09,0.11,0.05,"2,400.00",5.49,"1,200.00","3,605.49",12.40,0.4,17.6,0
3080,BEILDI,31,2,7.8,136.2,48.5,Canopy,18-23,Alive,54,Intermediate,5,"69,109.02",3.25,0.43,0.21,"1,000.00",21.49,500,"1,521.49",37.4,6,49.6,Canopy,18-23,Alive,56,Intermediate,5,"74,820.78",3.52,0.44,0.22,"1,000.00",21.98,500,"1,521.98",49.60,0.55,37.8,6,51,Canopy,18-23,Alive,58,Intermediate,5,"82,591.31",3.88,0.45,0.23,"1,000.00",22.6,500,"1,522.60",51.00,0.7,38.2,6,51.2,Canopy,18-23,Alive,60,Mature,5,"83,748.67",3.94,0.45,0.23,"1,000.00",22.69,500,"1,522.69",51.20,0.1,38.2,6
3080A,SHORP1,31,2,7.6,139.2,0,Dead,0,Dead,0,Dead,12,0,0,0,0,"2,400.00",0,"1,200.00","3,600.00",0,0,0,Dead,0,Dead,0,Dead,12,0,0,0,0,"2,400.00",0,"1,200.00","3,600.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,12,0,0,0,0,"2,400.00",0,"1,200.00","3,600.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,12,0,0,0,0,"2,400.00",0,"1,200.00","3,600.00",0.00,0,0,0
3080B,MEMEMI,31,2,11.5,138.2,0,Dead,0,Dead,0,Dead,3.5,0,0,0,0,700,0,350,"1,050.00",0,7,10.8,Understory,1-5,Alive,2,Young,3.5,357.1,0.02,0.1,0.05,700,4.79,350,"1,054.79",10.80,5.4,16,7,10.8,Understory,1-5,Alive,4,Young,3.5,357.1,0.02,0.1,0.05,700,4.79,350,"1,054.79",10.80,0,16,7,10.6,Understory,1-5,Alive,6,Young,3.5,337.65,0.02,0.09,0.05,700,4.7,350,"1,054.70",10.80,-0.1,15.7,7
3080C,GARCPA,31,2,12.8,137.5,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0,0,10.9,Understory,1-5,Alive,2,Young,2,209.78,0.01,0.1,0.05,400,4.83,200,604.83,10.90,5.45,16.1,0,11.2,Understory,1-5,Alive,4,Young,2,227.63,0.01,0.1,0.05,400,4.96,200,604.96,11.20,0.15,16.4,0,11.3,Understory,1-5,Alive,6,Young,2,233.81,0.01,0.1,0.05,400,5.01,200,605.01,11.30,0.05,16.5,0
3080D,KIBAMA,31,2,15.4,137.2,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0,0,11.3,Understory,1-5,Alive,2,Young,0.5,58.45,0,0.1,0.05,100,5.01,50,155.01,11.30,5.65,16.5,0,14.5,Understory,6-11,Alive,4,Young,0.5,125.37,0.01,0.13,0.06,100,6.42,50,156.42,14.50,1.6,19.7,0,12.1,Understory,1-5,Alive,6,Young,0.5,71.9,0,0.11,0.05,100,5.36,50,155.36,14.50,-1.2,17.3,0
3081,ARCHBU,31,2,11.9,133.9,0,Dead,0,Dead,0,Dead,11.5,0,0,0,0,"2,300.00",0,"1,150.00","3,450.00",0,0,0,Dead,0,Dead,0,Dead,11.5,0,0,0,0,"2,300.00",0,"1,150.00","3,450.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,11.5,0,0,0,0,"2,300.00",0,"1,150.00","3,450.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,11.5,0,0,0,0,"2,300.00",0,"1,150.00","3,450.00",0.00,0,0,0
3082,HOPEME,31,2,12.5,133.3,0,Dead,0,Dead,0,Dead,13,0,0,0,0,"2,600.00",0,"1,300.00","3,900.00",0,0,0,Dead,0,Dead,0,Dead,13,0,0,0,0,"2,600.00",0,"1,300.00","3,900.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,13,0,0,0,0,"2,600.00",0,"1,300.00","3,900.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,13,0,0,0,0,"2,600.00",0,"1,300.00","3,900.00",0.00,0,0,0
3082A,CROTLA,31,2,0,0,16,Understory,6-11,Alive,31,Intermediate,11,"3,750.58",0.18,0.14,0.07,"2,200.00",7.09,"1,100.00","3,307.09",21,5,0,Dead,0,Dead,0,,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",16.00,-8,0,5,0,Dead,0,Dead,0,Dead,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",0.00,0,0,5,0,Dead,0,Dead,0,Dead,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",0.00,0,0,5
3082B,MANGQU,31,2,13.2,131.2,0,Dead,0,Dead,0,Dead,7,0,0,0,0,"1,400.00",0,700,"2,100.00",0,0,12.5,Understory,1-5,Alive,2,Young,7,"1,111.46",0.05,0.11,0.06,"1,400.00",5.54,700,"2,105.54",12.50,6.25,17.7,0,13,Understory,1-5,Alive,4,Young,7,"1,253.13",0.06,0.12,0.06,"1,400.00",5.76,700,"2,105.76",13.00,0.25,18.2,0,14.1,Understory,6-11,Alive,6,Young,7,"1,609.36",0.08,0.12,0.06,"1,400.00",6.25,700,"2,106.25",14.10,0.55,19.3,0
3083,CALOWA,31,2,14.4,134.9,0,Dead,0,Dead,0,Dead,4,0,0,0,0,800,0,400,"1,200.00",0,11,0,Dead,0,Dead,0,Dead,4,0,0,0,0,800,0,400,"1,200.00",0.00,0,0,11,0,Dead,0,Dead,0,Dead,4,0,0,0,0,800,0,400,"1,200.00",0.00,0,0,11,0,Dead,0,Dead,0,Dead,4,0,0,0,0,800,0,400,"1,200.00",0.00,0,0,11
3084,XANTEU,31,2,13.4,129.1,0,Dead,0,Dead,0,Dead,16,0,0,0,0,"3,200.00",0,"1,600.00","4,800.00",0,15,0,Dead,0,Dead,0,Dead,16,0,0,0,0,"3,200.00",0,"1,600.00","4,800.00",0.00,0,0,15,0,Dead,0,Dead,0,Dead,16,0,0,0,0,"3,200.00",0,"1,600.00","4,800.00",0.00,0,0,15,0,Dead,0,Dead,0,Dead,16,0,0,0,0,"3,200.00",0,"1,600.00","4,800.00",0.00,0,0,15
3085,CROTLA,31,2,11.7,123.4,0,Dead,0,Dead,0,Dead,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",0,5,0,Dead,0,Dead,0,Dead,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",0.00,0,0,5,0,Dead,0,Dead,0,Dead,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",0.00,0,0,5,0,Dead,0,Dead,0,Dead,11,0,0,0,0,"2,200.00",0,"1,100.00","3,300.00",0.00,0,0,5
3086,SCA2MA,31,2,15.9,127.4,0,Dead,0,Dead,0,Dead,4,0,0,0,0,800,0,400,"1,200.00",0,0,0,Dead,0,Dead,0,Dead,4,0,0,0,0,800,0,400,"1,200.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,4,0,0,0,0,800,0,400,"1,200.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,4,0,0,0,0,800,0,400,"1,200.00",0.00,0,0,0
3087,EUGEC1,31,2,18.4,128.4,0,Dead,0,Dead,0,Dead,8,0,0,0,0,"1,600.00",0,800,"2,400.00",0,0,0,Dead,0,Dead,0,Dead,8,0,0,0,0,"1,600.00",0,800,"2,400.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,8,0,0,0,0,"1,600.00",0,800,"2,400.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,8,0,0,0,0,"1,600.00",0,800,"2,400.00",0.00,0,0,0
3087A,SHORMA,31,2,18.5,129.2,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0,0,14.7,Understory,6-11,Alive,2,Young,0.5,130.82,0.01,0.13,0.07,100,6.51,50,156.51,14.70,7.35,19.8,0,15.9,Understory,6-11,Alive,4,Young,0.5,167.16,0.01,0.14,0.07,100,7.05,50,157.05,15.90,0.6,20.9,0,16.9,Understory,6-11,Alive,6,Young,0.5,202.55,0.01,0.15,0.07,100,7.49,50,157.49,16.90,0.5,21.7,0
3088,DURIGR,31,2,17.7,121.5,15,Understory,6-11,Alive,49,Intermediate,3.5,975.18,0.05,0.13,0.07,700,6.65,350,"1,056.65",20.1,0,15,Understory,6-11,Alive,51,Intermediate,3.5,975.18,0.05,0.13,0.07,700,6.65,350,"1,056.65",15.00,0,20.1,0,14.9,Understory,6-11,Alive,53,Intermediate,3.5,955.07,0.04,0.13,0.07,700,6.6,350,"1,056.60",15.00,-0.05,20,0,15,Understory,6-11,Alive,55,Intermediate,3.5,975.18,0.05,0.13,0.07,700,6.65,350,"1,056.65",15.00,0.05,20.1,0
3088A,HOPEME,31,2,18,122,16.7,Understory,6-11,Alive,3,Young,13,"5,072.06",0.24,0.15,0.07,"2,600.00",7.4,"1,300.00","3,907.40",21.6,0,16.8,Understory,6-11,Alive,5,Young,13,"5,168.55",0.24,0.15,0.07,"2,600.00",7.44,"1,300.00","3,907.44",16.80,0.05,21.7,0,16.9,Understory,6-11,Alive,7,Young,13,"5,266.35",0.25,0.15,0.07,"2,600.00",7.49,"1,300.00","3,907.49",16.90,0.05,21.7,0,17,Understory,6-11,Alive,9,Young,13,"5,365.47",0.25,0.15,0.08,"2,600.00",7.53,"1,300.00","3,907.53",17.00,0.05,21.8,0
3088B,TRI3MA,31,2,17.7,121.2,11.2,Understory,1-5,Alive,3,Young,1,113.81,0.01,0.1,0.05,200,4.96,100,304.96,16.4,6,11.6,Understory,1-5,Alive,5,Young,1,126.53,0.01,0.1,0.05,200,5.14,100,305.14,11.60,0.2,16.8,6,12.1,Understory,1-5,Alive,7,Young,1,143.81,0.01,0.11,0.05,200,5.36,100,305.36,12.10,0.25,17.3,6,12.6,Understory,1-5,Alive,9,Young,1,162.69,0.01,0.11,0.06,200,5.58,100,305.58,12.60,0.25,17.8,6
3089,MALLPE,31,2,11,120.3,0,Dead,0,Dead,0,Dead,6,0,0,0,0,"1,200.00",0,600,"1,800.00",0,0,0,Dead,0,Dead,0,Dead,6,0,0,0,0,"1,200.00",0,600,"1,800.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,6,0,0,0,0,"1,200.00",0,600,"1,800.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,6,0,0,0,0,"1,200.00",0,600,"1,800.00",0.00,0,0,0
3089B,EUGESU,31,2,0,0,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0,7,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,7,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,7,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,7
3090,XANTEU,32,2,20,120,13.2,Understory,1-5,Alive,49,Intermediate,16,"3,001.67",0.14,0.12,0.06,"3,200.00",5.85,"1,600.00","4,805.85",18.4,15,13.1,Understory,1-5,Alive,51,Intermediate,16,"2,932.41",0.14,0.12,0.06,"3,200.00",5.8,"1,600.00","4,805.80",13.20,-0.05,18.3,15,13,Understory,1-5,Alive,53,Intermediate,16,"2,864.29",0.13,0.12,0.06,"3,200.00",5.76,"1,600.00","4,805.76",13.10,-0.05,18.2,15,13.2,Understory,1-5,Alive,55,Intermediate,16,"3,001.67",0.14,0.12,0.06,"3,200.00",5.85,"1,600.00","4,805.85",13.20,0.1,18.4,15
3090A,LEPISE,32,2,23.5,122.6,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,5.5,0,0,0,0,"1,100.00",0,550,"1,650.00",0.00,0,0,0
3090B,SHORM1,32,2,25.2,121,17.8,Understory,6-11,Alive,3,Young,21,"10,027.46",0.47,0.16,0.08,"4,200.00",7.89,"2,100.00","6,307.89",22.5,10,19.7,Understory,6-11,Alive,5,Young,21,"13,866.82",0.65,0.17,0.09,"4,200.00",8.73,"2,100.00","6,308.73",19.70,0.95,23.9,10,21.2,Understory,6-11,Alive,7,Young,21,"17,572.73",0.83,0.19,0.09,"4,200.00",9.39,"2,100.00","6,309.39",21.20,0.75,25,10,23.3,Understory,6-11,Alive,9,Young,21,"23,903.80",1.12,0.21,0.1,"4,200.00",10.32,"2,100.00","6,310.32",23.30,1.05,26.4,10
3091,MALLPA,32,2,20.4,124.7,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0,0,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0.00,0,0,0,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0.00,0,0,0,0,Dead,0,Dead,0,Dead,0.5,0,0,0,0,100,0,50,150,0.00,0,0,0
3092,APORAR,32,2,25.9,126.3,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0,16,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,16,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,16,0,Dead,0,Dead,0,Dead,2.5,0,0,0,0,500,0,250,750,0.00,0,0,16
3093,POL1SC,32,2,29.9,129.8,31.2,Canopy,12-17,Alive,49,Intermediate,2,"6,013.19",0.28,0.28,0.14,400,13.82,200,613.82,30.8,0,0,Dead,0,Dead,0,,2,0,0,0,0,400,0,200,600,31.20,-15.6,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0,0,Dead,0,Dead,0,Dead,2,0,0,0,0,400,0,200,600,0.00,0,0,0
3093A,LITHWA,32,2,31.8,130.6,16.8,Understory,6-11,Alive,36,Intermediate,1.5,596.37,0.03,0.15,0.07,300,7.44,150,457.44,21.7,0,0,Dead,0,Dead,0,,1.5,0,0,0,0,300,0,150,450,16.80,-8.4,0,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,0,0,Dead,0,Dead,0,Dead,1.5,0,0,0,0,300,0,150,450,0.00,0,0,0
3093B,MESUFE,32,2,31.8,130.3,13.4,Understory,1-5,Alive,3,Young,7.5,"1,473.60",0.07,0.12,0.06,"1,500.00",5.94,750,"2,255.94",18.6,0,0,Dead,0,Dead,0,,7.5,0,0,0,0,"1,500.00",0,750,"2,250.00",13.40,-6.7,0,0,0,Dead,0,Dead,0,Dead,7.5,0,0,0,0,"1,500.00",0,750,"2,250.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,7.5,0,0,0,0,"1,500.00",0,750,"2,250.00",0.00,0,0,0
3094,PTYCCO,32,2,21.4,129.9,25.7,Understory,6-11,Alive,49,Intermediate,7,"11,003.03",0.52,0.23,0.11,"1,400.00",11.39,700,"2,111.39",27.9,0,28.6,Understory,6-11,Alive,51,Intermediate,7,"15,706.32",0.74,0.25,0.13,"1,400.00",12.67,700,"2,112.67",28.60,1.45,29.5,0,31.6,Canopy,12-17,Alive,53,Intermediate,7,"21,972.52",1.03,0.28,0.14,"1,400.00",14,700,"2,114.00",31.60,1.5,31,0,34.3,Canopy,12-17,Alive,55,Intermediate,7,"29,032.20",1.36,0.3,0.15,"1,400.00",15.2,700,"2,115.20",34.30,1.35,32.3,0
3094A,SHORM1,32,2,30,130,15.1,Understory,6-11,Alive,31,Intermediate,21,"5,973.58",0.28,0.13,0.07,"4,200.00",6.69,"2,100.00","6,306.69",20.2,10,16.8,Understory,6-11,Alive,33,Intermediate,21,"8,349.19",0.39,0.15,0.07,"4,200.00",7.44,"2,100.00","6,307.44",16.80,0.85,21.7,10,18.1,Understory,6-11,Alive,35,Intermediate,21,"10,575.04",0.5,0.16,0.08,"4,200.00",8.02,"2,100.00","6,308.02",18.10,0.65,22.7,10,20,Understory,6-11,Alive,37,Intermediate,21,"14,557.73",0.68,0.18,0.09,"4,200.00",8.86,"2,100.00","6,308.86",20.00,0.95,24.2,10
3094B,SHORM1,32,2,30.8,130.4,11.8,Understory,1-5,Alive,3,Young,21,"2,798.31",0.13,0.1,0.05,"4,200.00",5.23,"2,100.00","6,305.23",17,10,13,Understory,1-5,Alive,5,Young,21,"3,759.38",0.18,0.12,0.06,"4,200.00",5.76,"2,100.00","6,305.76",13.00,0.6,18.2,10,13.8,Understory,1-5,Alive,7,Young,21,"4,517.58",0.21,0.12,0.06,"4,200.00",6.11,"2,100.00","6,306.11",13.80,0.4,19,10,15.6,Understory,6-11,Alive,9,Young,21,"6,613.76",0.31,0.14,0.07,"4,200.00",6.91,"2,100.00","6,306.91",15.60,0.9,20.6,10
3094C,SHORM1,32,2,33.2,126.6,11.7,Understory,1-5,Alive,3,Young,21,"2,727.09",0.13,0.1,0.05,"4,200.00",5.18,"2,100.00","6,305.18",16.9,10,12.3,Understory,1-5,Alive,5,Young,21,"3,174.39",0.15,0.11,0.05,"4,200.00",5.45,"2,100.00","6,305.45",12.30,0.3,17.5,10,13,Understory,1-5,Alive,7,Young,21,"3,759.38",0.18,0.12,0.06,"4,200.00",5.76,"2,100.00","6,305.76",13.00,0.35,18.2,10,14,Understory,6-11,Alive,9,Young,21,"4,722.95",0.22,0.12,0.06,"4,200.00",6.2,"2,100.00","6,306.20",14.00,0.5,19.2,10
3094D,SHORP2,32,2,30.2,129.4,12.7,Understory,1-5,Alive,3,Young,11.5,"1,916.69",0.09,0.11,0.06,"2,300.00",5.63,"1,150.00","3,455.63",17.9,0,13.8,Understory,1-5,Alive,5,Young,11.5,"2,473.91",0.12,0.12,0.06,"2,300.00",6.11,"1,150.00","3,456.11",13.80,0.55,19,0,14.9,Understory,6-11,Alive,7,Young,11.5,"3,138.08",0.15,0.13,0.07,"2,300.00",6.6,"1,150.00","3,456.60",14.90,0.55,20,0,16.3,Understory,6-11,Alive,9,Young,11.5,"4,156.83",0.2,0.14,0.07,"2,300.00",7.22,"1,150.00","3,457.22",16.30,0.7,21.2,0
3095,SHORM2,32,2,23.8,130.8,0,Dead,0,Dead,0,Dead,14,0,0,0,0,"2,800.00",0,"1,400.00","4,200.00",0,0,0,Dead,0,Dead,0,Dead,14,0,0,0,0,"2,800.00",0,"1,400.00","4,200.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,14,0,0,0,0,"2,800.00",0,"1,400.00","4,200.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,14,0,0,0,0,"2,800.00",0,"1,400.00","4,200.00",0.00,0,0,0
3096,ARCHBU,32,2,26.1,132.7,0,Dead,0,Dead,0,Dead,11.5,0,0,0,0,"2,300.00",0,"1,150.00","3,450.00",0,0,0,Dead,0,Dead,0,Dead,11.5,0,0,0,0,"2,300.00",0,"1,150.00","3,450.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,11.5,0,0,0,0,"2,300.00",0,"1,150.00","3,450.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,11.5,0,0,0,0,"2,300.00",0,"1,150.00","3,450.00",0.00,0,0,0
3097,SANTTO,32,2,29.5,131.5,32.3,Canopy,12-17,Alive,53,Intermediate,4.5,"15,213.44",0.72,0.29,0.14,900,14.31,450,"1,364.31",31.4,0,0,Dead,0,Dead,0,,4.5,0,0,0,0,900,0,450,"1,350.00",32.30,-16.15,0,0,0,Dead,0,Dead,0,Dead,4.5,0,0,0,0,900,0,450,"1,350.00",0.00,0,0,0,0,Dead,0,Dead,0,Dead,4.5,0,0,0,0,900,0,450,"1,350.00",0.00,0,0,0
